#----------------------------------------------------------------------------------------------------------------------------------------------------------
# Output file for vampire simulation
#   time       : 2025-01-31 11:16:14     process id : 662981
#   hostname   : n-hpc-ca5
#   path       : /work/friweber/quantum-thermostat
#   version    : 7.0.0
#   githash    : ca21851c12817d8d42307a37775db8055ab732a7
#----------------------------------------------------------------------------------------------------------------------------------------------------------
0          	1          	1          	0          	0          	1          	
1e-12      	1          	-0.194397  	0.98092    	-0.00232518	0.97134    	
2e-12      	1          	-0.919077  	-0.393182  	-0.0265588 	0.927152   	
3e-12      	1          	0.580436   	-0.812838  	-0.0488719 	0.890306   	
4e-12      	1          	0.66341    	0.744536   	-0.0745235 	0.868403   	
5e-12      	1          	-0.871363  	0.482002   	-0.0916569 	0.848946   	
6e-12      	1          	-0.276535  	-0.954881  	-0.108306  	0.827464   	
7e-12      	1          	0.990655   	-0.058256  	-0.123326  	0.8064     	
8e-12      	1          	-0.161337  	0.977473   	-0.136076  	0.784572   	
9e-12      	1          	-0.915241  	-0.372923  	-0.152518  	0.765302   	
1e-11      	1          	0.563426   	-0.810012  	-0.162581  	0.745647   	
1.1e-11    	1          	0.666658   	0.724126   	-0.17666   	0.727173   	
1.2e-11    	1          	-0.850946  	0.48878    	-0.192316  	0.706993   	
1.3e-11    	1          	-0.285075  	-0.93535   	-0.209409  	0.6873     	
1.4e-11    	1          	0.971044   	-0.0693331 	-0.228617  	0.6686     	
1.5e-11    	1          	-0.151989  	0.958305   	-0.241973  	0.652744   	
1.6e-11    	1          	-0.895752  	-0.36277   	-0.256957  	0.63806    	
1.7e-11    	1          	0.552673   	-0.787694  	-0.272196  	0.622649   	
1.8e-11    	1          	0.641024   	0.710563   	-0.290154  	0.606902   	
1.9e-11    	1          	-0.829938  	0.466412   	-0.306044  	0.591383   	
2e-11      	1          	-0.270444  	-0.907225  	-0.322184  	0.577676   	
2.1e-11    	1          	0.938672   	-0.0652004 	-0.33859   	0.564182   	
2.2e-11    	1          	-0.139548  	0.92349    	-0.35734   	0.547966   	
2.3e-11    	1          	-0.862204  	-0.338594  	-0.376773  	0.536142   	
2.4e-11    	1          	0.51766    	-0.759011  	-0.394879  	0.525042   	
2.5e-11    	1          	0.617894   	0.672853   	-0.406787  	0.513689   	
2.6e-11    	1          	-0.786428  	0.451318   	-0.421714  	0.502882   	
2.7e-11    	1          	-0.268857  	-0.85694   	-0.439738  	0.492698   	
2.8e-11    	1          	0.886454   	-0.0737191 	-0.456908  	0.48072    	
2.9e-11    	1          	-0.125999  	0.869681   	-0.477262  	0.469796   	
3e-11      	1          	-0.811277  	-0.312404  	-0.4942    	0.460471   	
3.1e-11    	1          	0.479907   	-0.709821  	-0.5156    	0.449976   	
3.2e-11    	1          	0.575405   	0.619255   	-0.534259  	0.440996   	
3.3e-11    	1          	-0.720934  	0.417929   	-0.552802  	0.433037   	
3.4e-11    	1          	-0.250165  	-0.783475  	-0.568846  	0.42435    	
3.5e-11    	1          	0.806999   	-0.0675105 	-0.586682  	0.416241   	
3.6e-11    	1          	-0.115501  	0.789466   	-0.602829  	0.406399   	
3.7e-11    	1          	-0.730156  	-0.292679  	-0.617423  	0.399237   	
3.8e-11    	1          	0.440163   	-0.633846  	-0.635999  	0.392409   	
3.9e-11    	1          	0.506925   	0.559547   	-0.655694  	0.387167   	
4e-11      	1          	-0.644945  	0.361312   	-0.673423  	0.380671   	
4.1e-11    	1          	-0.199429  	-0.694003  	-0.6918    	0.374774   	
4.2e-11    	1          	0.707994   	-0.0378932 	-0.705202  	0.370098   	
4.3e-11    	1          	-0.118777  	0.678608   	-0.724834  	0.364205   	
4.4e-11    	1          	-0.616754  	-0.261036  	-0.742614  	0.362502   	
4.5e-11    	1          	0.375103   	-0.53123   	-0.759666  	0.357956   	
4.6e-11    	1          	0.418256   	0.47309    	-0.775402  	0.355501   	
4.7e-11    	1          	-0.547404  	0.294876   	-0.783197  	0.35289    	
4.8e-11    	1          	-0.158853  	-0.584309  	-0.795832  	0.349844   	
4.9e-11    	1          	0.588713   	-0.025562  	-0.807938  	0.345072   	
5e-11      	1          	-0.0963909 	0.557775   	-0.824376  	0.342521   	
5.1e-11    	1          	-0.504918  	-0.217809  	-0.835234  	0.338401   	
5.2e-11    	1          	0.316242   	-0.431893  	-0.844665  	0.337499   	
5.3e-11    	1          	0.344164   	0.393637   	-0.852409  	0.334732   	
5.4e-11    	1          	-0.444433  	0.25064    	-0.860034  	0.335311   	
5.5e-11    	1          	-0.143427  	-0.477136  	-0.867047  	0.332394   	
5.6e-11    	1          	0.484249   	-0.0275973 	-0.874495  	0.333275   	
5.7e-11    	1          	-0.0769565 	0.4641     	-0.882434  	0.331915   	
5.8e-11    	1          	-0.420229  	-0.16649   	-0.892014  	0.331538   	
5.9e-11    	1          	0.237794   	-0.365643  	-0.899866  	0.328469   	
6e-11      	1          	0.294076   	0.303071   	-0.906459  	0.324943   	
6.1e-11    	1          	-0.347463  	0.20775    	-0.91439   	0.320588   	
6.2e-11    	1          	-0.113049  	-0.375474  	-0.919913  	0.319598   	
6.3e-11    	1          	0.384234   	-0.0218343 	-0.922977  	0.317502   	
6.4e-11    	1          	-0.0717978 	0.375419   	-0.92407   	0.317787   	
6.5e-11    	1          	-0.335231  	-0.15533   	-0.929243  	0.318275   	
6.6e-11    	1          	0.220679   	-0.283398  	-0.933266  	0.32045    	
6.7e-11    	1          	0.22113    	0.274172   	-0.935912  	0.320969   	
6.8e-11    	1          	-0.304153  	0.149191   	-0.940868  	0.319683   	
6.9e-11    	1          	-0.072677  	-0.319477  	-0.944803  	0.317333   	
7e-11      	1          	0.320224   	0.00194399 	-0.94734   	0.315275   	
7.1e-11    	1          	-0.070531  	0.305739   	-0.949499  	0.316111   	
7.2e-11    	1          	-0.27609   	-0.133623  	-0.951798  	0.313656   	
7.3e-11    	1          	0.184979   	-0.230578  	-0.95531   	0.315194   	
7.4e-11    	1          	0.177574   	0.225587   	-0.957903  	0.314507   	
7.5e-11    	1          	-0.252602  	0.122251   	-0.959816  	0.314587   	
7.6e-11    	1          	-0.0582426 	-0.264962  	-0.962498  	0.31292    	
7.7e-11    	1          	0.264359   	0.00493841 	-0.964412  	0.311451   	
7.8e-11    	1          	-0.0580451 	0.251324   	-0.966161  	0.313087   	
7.9e-11    	1          	-0.229697  	-0.10886   	-0.967155  	0.31304    	
8e-11      	1          	0.148409   	-0.195388  	-0.969432  	0.313479   	
8.1e-11    	1          	0.145151   	0.184581   	-0.97204   	0.313673   	
8.2e-11    	1          	-0.21157   	0.0962004  	-0.972617  	0.313855   	
8.3e-11    	1          	-0.0443505 	-0.219235  	-0.974664  	0.315246   	
8.4e-11    	1          	0.210733   	0.00679542 	-0.97752   	0.314792   	
8.5e-11    	1          	-0.0444801 	0.197994   	-0.979194  	0.315161   	
8.6e-11    	1          	-0.175951  	-0.0834124 	-0.980859  	0.313954   	
8.7e-11    	1          	0.118835   	-0.150062  	-0.981509  	0.313535   	
8.8e-11    	1          	0.108046   	0.151294   	-0.982566  	0.314306   	
8.9e-11    	1          	-0.175693  	0.0647553  	-0.982313  	0.315505   	
9e-11      	1          	-0.0157697 	-0.176231  	-0.984223  	0.315139   	
9.1e-11    	1          	0.170849   	0.02601    	-0.984954  	0.316214   	
9.2e-11    	1          	-0.0572886 	0.163638   	-0.984856  	0.31593    	
9.3e-11    	1          	-0.150763  	-0.0869444 	-0.984739  	0.316928   	
9.4e-11    	1          	0.116068   	-0.125536  	-0.985276  	0.320734   	
9.5e-11    	1          	0.0939099  	0.128619   	-0.987238  	0.321634   	
9.6e-11    	1          	-0.143763  	0.068569   	-0.987234  	0.324049   	
9.7e-11    	1          	-0.0338575 	-0.154605  	-0.987396  	0.324568   	
9.8e-11    	1          	0.15204    	0.00349562 	-0.988368  	0.325073   	
9.9e-11    	1          	-0.0383104 	0.136484   	-0.989901  	0.324781   	
1e-10      	1          	-0.116969  	-0.0643553 	-0.991048  	0.323842   	
1.01e-10   	1          	0.0902539  	-0.0972152 	-0.991163  	0.320978   	
1.02e-10   	1          	0.075376   	0.109595   	-0.991114  	0.320778   	
1.03e-10   	1          	-0.124298  	0.0500888  	-0.99098   	0.320835   	
1.04e-10   	1          	-0.0298038 	-0.125991  	-0.991584  	0.320682   	
1.05e-10   	1          	0.126056   	-0.00474431	-0.992012  	0.319211   	
1.06e-10   	1          	-0.0221366 	0.122898   	-0.992172  	0.317101   	
1.07e-10   	1          	-0.109942  	-0.0462294 	-0.992862  	0.315886   	
1.08e-10   	1          	0.0615944  	-0.10121   	-0.992956  	0.316007   	
1.09e-10   	1          	0.0917093  	0.0731239  	-0.993097  	0.31562    	
1.1e-10    	1          	-0.0851708 	0.0719744  	-0.993763  	0.316777   	
1.11e-10   	1          	-0.0438502 	-0.0904133 	-0.994938  	0.317798   	
1.12e-10   	1          	0.0963952  	-0.0124455 	-0.995265  	0.319663   	
1.13e-10   	1          	-0.0136242 	0.102107   	-0.99468   	0.320218   	
1.14e-10   	1          	-0.0940091 	-0.0407748 	-0.994736  	0.321527   	
1.15e-10   	1          	0.0576541  	-0.0870557 	-0.994534  	0.321816   	
1.16e-10   	1          	0.0793451  	0.0647621  	-0.994741  	0.321827   	
1.17e-10   	1          	-0.0828672 	0.0664244  	-0.994344  	0.320778   	
1.18e-10   	1          	-0.0408956 	-0.101399  	-0.994005  	0.319636   	
1.19e-10   	1          	0.10466    	-0.00873632	-0.99447   	0.319207   	
1.2e-10    	1          	-0.014549  	0.103703   	-0.994502  	0.320563   	
1.21e-10   	1          	-0.0974677 	-0.0314121 	-0.994743  	0.323423   	
1.22e-10   	1          	0.046392   	-0.0905791 	-0.994808  	0.322409   	
1.23e-10   	1          	0.0786761  	0.0636344  	-0.994867  	0.323571   	
1.24e-10   	1          	-0.073618  	0.0575168  	-0.995627  	0.322848   	
1.25e-10   	1          	-0.0417476 	-0.0856026 	-0.995454  	0.322175   	
1.26e-10   	1          	0.0929109  	-0.0184522 	-0.995503  	0.32315    	
1.27e-10   	1          	-0.00873894	0.100139   	-0.994935  	0.322912   	
1.28e-10   	1          	-0.0977573 	-0.0344008 	-0.994616  	0.32403    	
1.29e-10   	1          	0.0518291  	-0.0845438 	-0.995071  	0.326462   	
1.3e-10    	1          	0.0617579  	0.0576633  	-0.996424  	0.32794    	
1.31e-10   	1          	-0.0691761 	0.0453603  	-0.996573  	0.326975   	
1.32e-10   	1          	-0.0282865 	-0.0804853 	-0.996354  	0.327378   	
1.33e-10   	1          	0.0855526  	-0.0116714 	-0.996265  	0.326441   	
1.34e-10   	1          	-0.00514928	0.093678   	-0.995589  	0.324932   	
1.35e-10   	1          	-0.0934243 	-0.0206623 	-0.995412  	0.325107   	
1.36e-10   	1          	0.036295   	-0.0850353 	-0.995717  	0.326071   	
1.37e-10   	1          	0.074346   	0.0505144  	-0.995952  	0.327708   	
1.38e-10   	1          	-0.070827  	0.0642171  	-0.995419  	0.328601   	
1.39e-10   	1          	-0.0404813 	-0.0900942 	-0.99511   	0.328741   	
1.4e-10    	1          	0.0965386  	-0.0170343 	-0.995183  	0.328743   	
1.41e-10   	1          	-0.00493029	0.0919591  	-0.995751  	0.327703   	
1.42e-10   	1          	-0.087372  	-0.0168418 	-0.996033  	0.325532   	
1.43e-10   	1          	0.033779   	-0.0761026 	-0.996528  	0.326577   	
1.44e-10   	1          	0.0604043  	0.0531659  	-0.996757  	0.325272   	
1.45e-10   	1          	-0.0688437 	0.0425073  	-0.996721  	0.322957   	
1.46e-10   	1          	-0.0238049 	-0.0749253 	-0.996905  	0.320324   	
1.47e-10   	1          	0.0795636  	-0.0108933 	-0.99677   	0.318968   	
1.48e-10   	1          	0.000408973	0.0816992  	-0.996657  	0.3194     	
1.49e-10   	1          	-0.0802784 	-0.016778  	-0.996631  	0.321599   	
1.5e-10    	1          	0.0257097  	-0.075252  	-0.996833  	0.324064   	
1.51e-10   	1          	0.0694644  	0.031292   	-0.997094  	0.322197   	
1.52e-10   	1          	-0.0432268 	0.0585111  	-0.99735   	0.320959   	
1.53e-10   	1          	-0.0446828 	-0.0559135 	-0.997435  	0.318364   	
1.54e-10   	1          	0.057012   	-0.0308237 	-0.997898  	0.317197   	
1.55e-10   	1          	0.0113649  	0.0602409  	-0.998119  	0.316388   	
1.56e-10   	1          	-0.0598793 	-0.000359593	-0.998206  	0.316703   	
1.57e-10   	1          	0.0153991  	-0.0602624 	-0.998064  	0.317437   	
1.58e-10   	1          	0.0570244  	0.0266781  	-0.998016  	0.317666   	
1.59e-10   	1          	-0.0398964 	0.0476104  	-0.998069  	0.320027   	
1.6e-10    	1          	-0.0287717 	-0.045306  	-0.998559  	0.32294    	
1.61e-10   	1          	0.0515945  	-0.00995684	-0.998618  	0.323854   	
1.62e-10   	1          	-0.00677077	0.0493098  	-0.998761  	0.325541   	
1.63e-10   	1          	-0.0424124 	-0.0190982 	-0.998918  	0.326048   	
1.64e-10   	1          	0.0308684  	-0.0396021 	-0.998739  	0.326201   	
1.65e-10   	1          	0.0373192  	0.038505   	-0.998561  	0.327195   	
1.66e-10   	1          	-0.0456273 	0.0305314  	-0.998492  	0.328008   	
1.67e-10   	1          	-0.0162365 	-0.0441817 	-0.998892  	0.32878    	
1.68e-10   	1          	0.0442984  	-0.00645033	-0.998998  	0.327724   	
1.69e-10   	1          	-0.00234692	0.0385262  	-0.999255  	0.325555   	
1.7e-10    	1          	-0.0372524 	-0.0132147 	-0.999219  	0.325714   	
1.71e-10   	1          	0.0244398  	-0.0357822 	-0.999061  	0.325687   	
1.72e-10   	1          	0.0324332  	0.0426023  	-0.998566  	0.327736   	
1.73e-10   	1          	-0.0511134 	0.0239791  	-0.998405  	0.330121   	
1.74e-10   	1          	-0.0115222 	-0.0514886 	-0.998607  	0.329627   	
1.75e-10   	1          	0.045296   	-0.00098888	-0.998973  	0.330201   	
1.76e-10   	1          	-0.00940872	0.0450948  	-0.998938  	0.329686   	
1.77e-10   	1          	-0.0352965 	-0.0223609 	-0.999127  	0.331363   	
1.78e-10   	1          	0.0303528  	-0.0269583 	-0.999176  	0.332832   	
1.79e-10   	1          	0.0137972  	0.0345165  	-0.999309  	0.332782   	
1.8e-10    	1          	-0.0340264 	0.01115    	-0.999359  	0.332915   	
1.81e-10   	1          	-0.012532  	-0.0353262 	-0.999297  	0.332405   	
1.82e-10   	1          	0.0336568  	-0.0125217 	-0.999355  	0.335032   	
1.83e-10   	1          	-0.00447514	0.0297272  	-0.999548  	0.334347   	
1.84e-10   	1          	-0.0238513 	-0.0184513 	-0.999545  	0.333457   	
1.85e-10   	1          	0.0181834  	-0.0166353 	-0.999696  	0.3291     	
1.86e-10   	1          	0.0184323  	0.0160389  	-0.999701  	0.325638   	
1.87e-10   	1          	-0.0227346 	0.0100288  	-0.999691  	0.324222   	
1.88e-10   	1          	-0.00492564	-0.031905  	-0.999479  	0.323543   	
1.89e-10   	1          	0.0336225  	0.00193108 	-0.999433  	0.323451   	
1.9e-10    	1          	-0.0129315 	0.02786    	-0.999528  	0.32195    	
1.91e-10   	1          	-0.0185373 	-0.0236256 	-0.999549  	0.321287   	
1.92e-10   	1          	0.0270244  	-0.00744333	-0.999607  	0.321549   	
1.93e-10   	1          	-0.000297839	0.0346635  	-0.999399  	0.323342   	
1.94e-10   	1          	-0.0321465 	-0.00220269	-0.999481  	0.322937   	
1.95e-10   	1          	0.0114087  	-0.0352457 	-0.999314  	0.323328   	
1.96e-10   	1          	0.035275   	0.0202404  	-0.999173  	0.322937   	
1.97e-10   	1          	-0.0243979 	0.0314942  	-0.999206  	0.324837   	
1.98e-10   	1          	-0.033907  	-0.0311876 	-0.998938  	0.325513   	
1.99e-10   	1          	0.0285594  	-0.01889   	-0.999414  	0.325079   	
2e-10      	1          	0.00107056 	0.0287524  	-0.999586  	0.325644   	
2.01e-10   	1          	-0.0195116 	-0.00451991	-0.999799  	0.324515   	
2.02e-10   	1          	0.0114353  	-0.0154659 	-0.999815  	0.324086   	
2.03e-10   	1          	0.0128235  	0.0203081  	-0.999712  	0.323487   	
2.04e-10   	1          	-0.0302955 	0.0116542  	-0.999473  	0.322544   	
2.05e-10   	1          	-0.00157383	-0.0405627 	-0.999176  	0.323514   	
2.06e-10   	1          	0.041107   	0.00526659 	-0.999141  	0.323087   	
2.07e-10   	1          	-0.0158857 	0.0398938  	-0.999078  	0.323814   	
