#----------------------------------------------------------------------------------------------------------------------------------------------------------
# Output file for vampire simulation
#   time       : 2025-01-30 15:24:48     process id : 985774
#   hostname   : n-hpc-ca5
#   path       : /work/friweber/quantum-thermostat
#   version    : 7.0.0
#   githash    : ca21851c12817d8d42307a37775db8055ab732a7
#----------------------------------------------------------------------------------------------------------------------------------------------------------
0          	250        	0          	0          	1          	1          	
1e-14      	250        	-0.000960787	-0.00370096	0.999993   	0.996625   	
2e-14      	250        	-0.00183008	-0.00628929	0.999979   	0.995491   	
3e-14      	250        	-0.00264228	-0.00751307	0.999968   	0.995198   	
4e-14      	250        	-0.00337869	-0.00707303	0.999969   	0.995186   	
5e-14      	250        	-0.00394193	-0.00503931	0.99998    	0.995037   	
6e-14      	250        	-0.00393445	-0.00143389	0.999991   	0.994968   	
7e-14      	250        	-0.00309294	0.00289435 	0.999991   	0.995003   	
8e-14      	250        	-0.00152155	0.00726346 	0.999972   	0.995164   	
9e-14      	250        	0.000663926	0.0107907  	0.999942   	0.995366   	
1e-13      	250        	0.00326382 	0.0132168  	0.999907   	0.995434   	
1.1e-13    	250        	0.00552879 	0.0144451  	0.99988    	0.99536    	
1.2e-13    	250        	0.00696265 	0.014314   	0.999873   	0.9952     	
1.3e-13    	250        	0.00706178 	0.013213   	0.999888   	0.995001   	
1.4e-13    	250        	0.00591769 	0.0117841  	0.999913   	0.994913   	
1.5e-13    	250        	0.00387735 	0.0105431  	0.999937   	0.994808   	
1.6e-13    	250        	0.00151839 	0.00983856 	0.99995    	0.994653   	
1.7e-13    	250        	-0.000673062	0.0098804  	0.999951   	0.994453   	
1.8e-13    	250        	-0.00247082	0.0104974  	0.999942   	0.994387   	
1.9e-13    	250        	-0.00400044	0.0116254  	0.999924   	0.99431    	
2e-13      	250        	-0.00503394	0.0133158  	0.999899   	0.994021   	
2.1e-13    	250        	-0.0053729 	0.0151688  	0.999871   	0.993787   	
2.2e-13    	250        	-0.00496399	0.0170241  	0.999843   	0.993684   	
2.3e-13    	250        	-0.00347829	0.0186855  	0.999819   	0.993626   	
2.4e-13    	250        	-0.000700708	0.0197437  	0.999805   	0.993558   	
2.5e-13    	250        	0.0031041  	0.0196117  	0.999803   	0.993452   	
2.6e-13    	250        	0.00754441 	0.0179547  	0.99981    	0.993369   	
2.7e-13    	250        	0.012111   	0.0147205  	0.999818   	0.993452   	
2.8e-13    	250        	0.0160586  	0.0101293  	0.99982    	0.993557   	
2.9e-13    	250        	0.0188187  	0.00487306 	0.999811   	0.993822   	
3e-13      	250        	0.0198885  	-6.76785e-05	0.999802   	0.99411    	
3.1e-13    	250        	0.0193269  	-0.0038839 	0.999806   	0.994263   	
3.2e-13    	250        	0.0173991  	-0.00600865	0.999831   	0.994268   	
3.3e-13    	250        	0.0143481  	-0.0062271 	0.999878   	0.994169   	
3.4e-13    	250        	0.0107507  	-0.00475879	0.999931   	0.994104   	
3.5e-13    	250        	0.00708592 	-0.00203307	0.999973   	0.993982   	
3.6e-13    	250        	0.0039859  	0.00126924 	0.999991   	0.993948   	
3.7e-13    	250        	0.00196675 	0.00483576 	0.999986   	0.993865   	
3.8e-13    	250        	0.00121672 	0.00793104 	0.999968   	0.993594   	
3.9e-13    	250        	0.00147068 	0.0100095  	0.999949   	0.993266   	
4e-13      	250        	0.00251406 	0.0108844  	0.999938   	0.993128   	
4.1e-13    	250        	0.00413166 	0.0107108  	0.999934   	0.993187   	
4.2e-13    	250        	0.00626247 	0.00958225 	0.999934   	0.993363   	
4.3e-13    	250        	0.00863271 	0.00811983 	0.99993    	0.99329    	
4.4e-13    	250        	0.0109874  	0.00658858 	0.999918   	0.993139   	
4.5e-13    	250        	0.012905   	0.00532914 	0.999903   	0.992921   	
4.6e-13    	250        	0.0142175  	0.00467585 	0.999888   	0.992829   	
4.7e-13    	250        	0.015076   	0.00492624 	0.999874   	0.992897   	
4.8e-13    	250        	0.0158904  	0.00621054 	0.999854   	0.993043   	
4.9e-13    	250        	0.0168409  	0.00829587 	0.999824   	0.993143   	
5e-13      	250        	0.0182302  	0.011028   	0.999773   	0.993193   	
5.1e-13    	250        	0.0200492  	0.0140178  	0.999701   	0.993143   	
5.2e-13    	250        	0.0222675  	0.0166625  	0.999613   	0.993276   	
5.3e-13    	250        	0.0246494  	0.0185774  	0.999524   	0.993496   	
5.4e-13    	250        	0.0266499  	0.0192323  	0.99946    	0.993692   	
5.5e-13    	250        	0.0279926  	0.0185941  	0.999435   	0.993774   	
5.6e-13    	250        	0.0285871  	0.0170863  	0.999445   	0.993913   	
5.7e-13    	250        	0.0283374  	0.0152545  	0.999482   	0.994112   	
5.8e-13    	250        	0.0270402  	0.0134884  	0.999543   	0.994184   	
5.9e-13    	250        	0.0246974  	0.0124244  	0.999618   	0.994223   	
6e-13      	250        	0.0217521  	0.0123553  	0.999687   	0.994239   	
6.1e-13    	250        	0.0184541  	0.0133677  	0.99974    	0.994244   	
6.2e-13    	250        	0.015237   	0.0154334  	0.999765   	0.994188   	
6.3e-13    	250        	0.012474   	0.0182548  	0.999756   	0.994039   	
6.4e-13    	250        	0.0104489  	0.0215296  	0.999714   	0.993754   	
6.5e-13    	250        	0.00913957 	0.0249103  	0.999648   	0.993399   	
6.6e-13    	250        	0.00831318 	0.0281235  	0.99957    	0.993075   	
6.7e-13    	250        	0.00807456 	0.0308365  	0.999492   	0.993164   	
6.8e-13    	250        	0.00855553 	0.0328147  	0.999425   	0.9935     	
